frequency,raw,smoothed,error,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
473.40,1.64,1.65,4.20,4.21,-4.21,-8.39,-2.56,-2.56,-2.56
478.13,1.62,1.63,4.17,4.18,-4.18,-8.38,-2.56,-2.55,-2.55
482.91,1.60,1.60,4.15,4.14,-4.15,-8.36,-2.54,-2.55,-2.54
487.74,1.58,1.58,4.12,4.11,-4.11,-8.34,-2.53,-2.53,-2.53
492.62,1.54,1.57,4.07,4.09,-4.07,-8.32,-2.53,-2.51,-2.53
497.55,1.55,1.54,4.07,4.05,-4.04,-8.30,-2.48,-2.50,-2.52
502.52,1.52,1.49,4.03,4.00,-4.00,-8.29,-2.48,-2.51,-2.51
507.55,1.42,1.45,3.91,3.95,-3.97,-8.27,-2.55,-2.52,-2.49
512.62,1.41,1.43,3.90,3.91,-3.94,-8.25,-2.53,-2.51,-2.48
517.75,1.42,1.42,3.90,3.89,-3.91,-8.23,-2.48,-2.49,-2.47
522.93,1.44,1.43,3.91,3.89,-3.87,-8.21,-2.43,-2.45,-2.46
528.16,1.41,1.42,3.87,3.87,-3.84,-8.19,-2.43,-2.43,-2.46
533.44,1.38,1.38,3.83,3.83,-3.82,-8.17,-2.43,-2.43,-2.45
538.77,1.34,1.34,3.79,3.78,-3.79,-8.15,-2.45,-2.45,-2.45
544.16,1.30,1.31,3.73,3.74,-3.77,-8.13,-2.46,-2.45,-2.43
549.60,1.29,1.30,3.71,3.72,-3.74,-8.11,-2.44,-2.44,-2.42
555.10,1.30,1.30,3.70,3.70,-3.70,-8.08,-2.40,-2.40,-2.40
560.65,1.30,1.29,3.70,3.69,-3.67,-8.06,-2.36,-2.37,-2.39
566.25,1.27,1.27,3.66,3.65,-3.63,-8.04,-2.36,-2.36,-2.38
571.92,1.23,1.23,3.61,3.61,-3.61,-8.02,-2.37,-2.37,-2.37
577.64,1.19,1.20,3.57,3.57,-3.58,-8.00,-2.39,-2.39,-2.38
583.41,1.16,1.17,3.53,3.53,-3.56,-7.98,-2.39,-2.39,-2.37
589.25,1.15,1.15,3.51,3.51,-3.53,-7.95,-2.38,-2.38,-2.36
595.14,1.14,1.15,3.49,3.49,-3.50,-7.93,-2.35,-2.35,-2.35
601.09,1.14,1.14,3.48,3.48,-3.46,-7.91,-2.32,-2.32,-2.34
607.10,1.13,1.13,3.45,3.45,-3.43,-7.89,-2.29,-2.30,-2.32
613.17,1.11,1.10,3.42,3.41,-3.39,-7.86,-2.28,-2.29,-2.31
619.30,1.06,1.07,3.35,3.36,-3.35,-7.84,-2.29,-2.28,-2.29
625.50,1.02,1.02,3.29,3.30,-3.31,-7.82,-2.29,-2.29,-2.27
631.75,0.99,0.98,3.26,3.24,-3.27,-7.80,-2.27,-2.28,-2.26
638.07,0.94,0.97,3.19,3.21,-3.22,-7.77,-2.28,-2.26,-2.24
644.45,0.95,0.95,3.19,3.18,-3.18,-7.75,-2.23,-2.23,-2.23
650.89,0.96,0.93,3.19,3.15,-3.15,-7.73,-2.19,-2.22,-2.22
657.40,0.88,0.91,3.09,3.12,-3.12,-7.71,-2.23,-2.21,-2.20
663.98,0.87,0.88,3.07,3.08,-3.09,-7.68,-2.21,-2.20,-2.19
670.62,0.87,0.87,3.06,3.05,-3.05,-7.66,-2.18,-2.18,-2.19
677.32,0.87,0.86,3.04,3.03,-3.01,-7.64,-2.14,-2.15,-2.17
684.10,0.84,0.85,2.99,2.99,-2.97,-7.62,-2.13,-2.12,-2.15
690.94,0.81,0.81,2.94,2.94,-2.93,-7.60,-2.11,-2.11,-2.13
697.85,0.77,0.77,2.89,2.89,-2.88,-7.58,-2.11,-2.11,-2.12
704.83,0.73,0.73,2.83,2.83,-2.85,-7.55,-2.11,-2.12,-2.10
711.87,0.69,0.69,2.77,2.78,-2.81,-7.53,-2.11,-2.11,-2.08
718.99,0.66,0.67,2.73,2.74,-2.77,-7.51,-2.11,-2.09,-2.07
726.18,0.67,0.67,2.72,2.72,-2.73,-7.49,-2.06,-2.06,-2.05
733.44,0.68,0.68,2.71,2.71,-2.69,-7.47,-2.01,-2.01,-2.03
740.78,0.68,0.67,2.70,2.69,-2.65,-7.45,-1.97,-1.98,-2.02
748.19,0.64,0.64,2.64,2.64,-2.61,-7.42,-1.97,-1.97,-2.00
755.67,0.59,0.60,2.57,2.58,-2.58,-7.40,-1.98,-1.98,-1.98
763.23,0.54,0.55,2.51,2.52,-2.54,-7.38,-2.00,-1.99,-1.97
770.86,0.52,0.52,2.47,2.47,-2.50,-7.36,-1.98,-1.98,-1.95
778.57,0.49,0.50,2.42,2.43,-2.46,-7.34,-1.96,-1.96,-1.93
786.35,0.48,0.49,2.40,2.41,-2.41,-7.31,-1.93,-1.92,-1.92
794.22,0.49,0.49,2.39,2.39,-2.37,-7.29,-1.88,-1.88,-1.89
802.16,0.48,0.48,2.37,2.36,-2.33,-7.27,-1.85,-1.85,-1.88
810.18,0.45,0.45,2.32,2.31,-2.29,-7.24,-1.84,-1.84,-1.86
818.28,0.40,0.40,2.25,2.25,-2.25,-7.22,-1.85,-1.85,-1.84
826.46,0.35,0.36,2.19,2.19,-2.21,-7.20,-1.86,-1.85,-1.83
834.73,0.33,0.34,2.14,2.15,-2.16,-7.17,-1.83,-1.83,-1.80
843.08,0.32,0.32,2.12,2.11,-2.12,-7.14,-1.79,-1.80,-1.79
851.51,0.31,0.31,2.09,2.08,-2.07,-7.12,-1.76,-1.76,-1.77
860.02,0.28,0.28,2.04,2.04,-2.02,-7.09,-1.74,-1.74,-1.75
868.62,0.25,0.26,1.98,1.98,-1.98,-7.06,-1.72,-1.72,-1.72
877.31,0.22,0.23,1.93,1.93,-1.93,-7.03,-1.71,-1.71,-1.70
886.08,0.20,0.20,1.89,1.88,-1.89,-7.00,-1.69,-1.69,-1.68
894.94,0.17,0.17,1.84,1.84,-1.84,-6.97,-1.67,-1.67,-1.67
903.89,0.14,0.15,1.79,1.79,-1.80,-6.93,-1.66,-1.65,-1.65
912.93,0.13,0.13,1.75,1.75,-1.75,-6.90,-1.62,-1.62,-1.62
922.06,0.12,0.13,1.71,1.71,-1.71,-6.86,-1.58,-1.58,-1.59
931.28,0.12,0.12,1.68,1.68,-1.66,-6.83,-1.54,-1.55,-1.56
940.59,0.10,0.09,1.64,1.63,-1.62,-6.79,-1.52,-1.53,-1.54
950.00,0.06,0.06,1.58,1.58,-1.58,-6.75,-1.52,-1.52,-1.52
959.50,0.02,0.04,1.51,1.52,-1.54,-6.70,-1.51,-1.50,-1.49
969.09,0.02,0.03,1.48,1.49,-1.50,-6.66,-1.47,-1.47,-1.46
978.78,0.03,0.03,1.46,1.46,-1.45,-6.61,-1.42,-1.42,-1.43
988.57,0.04,0.03,1.44,1.43,-1.41,-6.56,-1.37,-1.39,-1.40
998.46,0.00,0.01,1.38,1.38,-1.37,-6.51,-1.37,-1.37,-1.38
1008.44,-0.02,-0.01,1.32,1.33,-1.34,-6.46,-1.35,-1.34,-1.34
1018.53,-0.03,-0.01,1.28,1.29,-1.30,-6.40,-1.33,-1.31,-1.31
1028.71,0.00,-0.01,1.27,1.26,-1.26,-6.34,-1.26,-1.27,-1.27
1039.00,-0.01,-0.02,1.24,1.23,-1.22,-6.28,-1.23,-1.24,-1.25
1049.39,-0.04,-0.03,1.18,1.18,-1.18,-6.22,-1.22,-1.21,-1.22
1059.88,-0.06,-0.04,1.12,1.13,-1.14,-6.15,-1.20,-1.19,-1.18
1070.48,-0.05,-0.05,1.09,1.09,-1.10,-6.09,-1.15,-1.15,-1.14
1081.19,-0.04,-0.04,1.07,1.06,-1.06,-6.01,-1.10,-1.11,-1.11
1092.00,-0.05,-0.04,1.02,1.02,-1.01,-5.94,-1.06,-1.06,-1.07
1102.92,-0.05,-0.04,0.97,0.98,-0.97,-5.87,-1.01,-1.01,-1.02
1113.95,-0.06,-0.06,0.93,0.93,-0.92,-5.79,-0.98,-0.98,-0.99
1125.09,-0.06,-0.07,0.88,0.87,-0.87,-5.71,-0.93,-0.94,-0.94
1136.34,-0.10,-0.08,0.80,0.81,-0.82,-5.62,-0.92,-0.91,-0.90
1147.70,-0.10,-0.09,0.74,0.75,-0.77,-5.54,-0.86,-0.86,-0.84
1159.18,-0.09,-0.09,0.70,0.71,-0.71,-5.45,-0.80,-0.80,-0.79
1170.77,-0.08,-0.08,0.67,0.66,-0.65,-5.36,-0.73,-0.73,-0.75
1182.48,-0.09,-0.09,0.61,0.60,-0.59,-5.26,-0.68,-0.68,-0.70
1194.30,-0.12,-0.11,0.53,0.53,-0.52,-5.17,-0.64,-0.64,-0.65
1206.25,-0.14,-0.13,0.44,0.45,-0.46,-5.07,-0.60,-0.59,-0.58
1218.31,-0.15,-0.15,0.38,0.38,-0.39,-4.97,-0.54,-0.54,-0.53
1230.49,-0.17,-0.17,0.31,0.31,-0.32,-4.87,-0.48,-0.48,-0.48
1242.80,-0.19,-0.18,0.24,0.24,-0.24,-4.76,-0.43,-0.43,-0.43
1255.22,-0.20,-0.20,0.17,0.17,-0.17,-4.65,-0.36,-0.37,-0.37
1267.78,-0.22,-0.21,0.08,0.09,-0.09,-4.54,-0.31,-0.31,-0.30
1280.45,-0.23,-0.23,0.01,0.01,-0.02,-4.43,-0.24,-0.24,-0.24
1293.26,-0.24,-0.24,-0.07,-0.07,0.06,-4.32,-0.18,-0.18,-0.17
1306.19,-0.25,-0.25,-0.14,-0.14,0.15,-4.20,-0.10,-0.10,-0.11
1319.25,-0.27,-0.27,-0.23,-0.22,0.23,-4.08,-0.03,-0.03,-0.04
1332.45,-0.29,-0.28,-0.31,-0.31,0.32,-3.97,0.04,0.04,0.02
1345.77,-0.31,-0.31,-0.40,-0.40,0.42,-3.85,0.11,0.10,0.09
1359.23,-0.34,-0.34,-0.50,-0.50,0.50,-3.72,0.17,0.16,0.16
1372.82,-0.38,-0.37,-0.61,-0.60,0.59,-3.60,0.21,0.22,0.23
1386.55,-0.40,-0.39,-0.70,-0.69,0.67,-3.48,0.27,0.28,0.30
1400.41,-0.40,-0.39,-0.77,-0.76,0.74,-3.35,0.34,0.35,0.37
1414.42,-0.38,-0.38,-0.82,-0.81,0.80,-3.23,0.42,0.43,0.44
1428.56,-0.35,-0.36,-0.85,-0.86,0.85,-3.10,0.50,0.49,0.50
1442.85,-0.33,-0.33,-0.89,-0.89,0.89,-2.97,0.56,0.56,0.56
1457.28,-0.32,-0.31,-0.95,-0.93,0.92,-2.84,0.60,0.61,0.63
1471.85,-0.27,-0.26,-0.96,-0.95,0.95,-2.71,0.68,0.69,0.69
1486.57,-0.22,-0.22,-0.98,-0.97,0.98,-2.58,0.76,0.77,0.76
1501.43,-0.16,-0.17,-0.99,-1.00,1.02,-2.45,0.86,0.85,0.83
1516.45,-0.15,-0.14,-1.04,-1.04,1.07,-2.32,0.92,0.92,0.90
1531.61,-0.14,-0.13,-1.11,-1.11,1.12,-2.19,0.99,0.99,0.98
1546.93,-0.13,-0.13,-1.18,-1.19,1.19,-2.06,1.06,1.06,1.06
1562.40,-0.14,-0.13,-1.27,-1.27,1.27,-1.93,1.13,1.13,1.14
1578.02,-0.15,-0.14,-1.35,-1.35,1.35,-1.80,1.21,1.21,1.21
1593.80,-0.16,-0.16,-1.43,-1.44,1.44,-1.67,1.29,1.28,1.28
1609.74,-0.18,-0.18,-1.54,-1.54,1.54,-1.54,1.36,1.36,1.37
1625.84,-0.20,-0.19,-1.64,-1.64,1.63,-1.41,1.44,1.44,1.45
1642.10,-0.21,-0.20,-1.75,-1.74,1.73,-1.28,1.52,1.53,1.55
1658.52,-0.20,-0.20,-1.82,-1.83,1.83,-1.15,1.63,1.62,1.63
1675.10,-0.21,-0.21,-1.92,-1.92,1.93,-1.02,1.72,1.72,1.72
1691.85,-0.22,-0.22,-2.01,-2.02,2.03,-0.89,1.81,1.81,1.80
1708.77,-0.24,-0.23,-2.13,-2.13,2.13,-0.77,1.90,1.90,1.90
1725.86,-0.24,-0.24,-2.24,-2.24,2.24,-0.64,2.00,2.00,2.01
1743.12,-0.25,-0.25,-2.34,-2.35,2.35,-0.52,2.10,2.10,2.10
1760.55,-0.26,-0.26,-2.46,-2.47,2.46,-0.40,2.20,2.20,2.21
1778.15,-0.29,-0.27,-2.59,-2.58,2.58,-0.28,2.29,2.30,2.31
1795.94,-0.29,-0.29,-2.68,-2.69,2.70,-0.16,2.41,2.41,2.40
1813.90,-0.29,-0.30,-2.80,-2.81,2.82,-0.04,2.53,2.52,2.52
1832.03,-0.32,-0.32,-2.93,-2.94,2.94,0.07,2.63,2.63,2.62
1850.36,-0.35,-0.34,-3.08,-3.08,3.07,0.19,2.72,2.72,2.74
1868.86,-0.37,-0.37,-3.21,-3.21,3.19,0.30,2.83,2.82,2.85
1887.55,-0.39,-0.38,-3.34,-3.34,3.32,0.41,2.93,2.94,2.96
1906.42,-0.38,-0.38,-3.45,-3.45,3.45,0.51,3.07,3.07,3.07
1925.49,-0.38,-0.38,-3.56,-3.57,3.58,0.62,3.20,3.20,3.18
1944.74,-0.39,-0.39,-3.69,-3.70,3.72,0.72,3.33,3.32,3.30
1964.19,-0.42,-0.41,-3.84,-3.84,3.85,0.82,3.43,3.44,3.42
1983.83,-0.45,-0.44,-3.99,-3.98,3.99,0.91,3.54,3.55,3.54
2003.67,-0.46,-0.47,-4.11,-4.13,4.13,1.01,3.67,3.66,3.65
2023.71,-0.51,-0.51,-4.27,-4.27,4.27,1.10,3.76,3.76,3.76
2043.94,-0.55,-0.55,-4.41,-4.41,4.40,1.18,3.85,3.85,3.86
2064.38,-0.59,-0.58,-4.54,-4.54,4.52,1.27,3.94,3.94,3.95
2085.03,-0.60,-0.60,-4.65,-4.65,4.64,1.35,4.04,4.04,4.05
2105.88,-0.60,-0.60,-4.76,-4.76,4.74,1.43,4.15,4.14,4.16
2126.94,-0.59,-0.59,-4.85,-4.85,4.84,1.50,4.25,4.25,4.26
2148.20,-0.57,-0.56,-4.93,-4.93,4.93,1.57,4.36,4.36,4.36
2169.69,-0.54,-0.54,-5.00,-5.00,5.01,1.64,4.47,4.47,4.46
2191.38,-0.51,-0.51,-5.07,-5.08,5.09,1.70,4.58,4.57,4.56
2213.30,-0.49,-0.49,-5.16,-5.16,5.16,1.76,4.67,4.67,4.67
2235.43,-0.48,-0.47,-5.25,-5.24,5.24,1.81,4.76,4.77,4.77
2257.78,-0.46,-0.46,-5.32,-5.32,5.32,1.86,4.86,4.86,4.86
2280.36,-0.45,-0.44,-5.41,-5.40,5.40,1.91,4.96,4.96,4.96
2303.17,-0.43,-0.43,-5.48,-5.49,5.49,1.95,5.07,5.06,5.05
2326.20,-0.43,-0.43,-5.58,-5.59,5.59,1.99,5.16,5.16,5.15
2349.46,-0.44,-0.44,-5.70,-5.69,5.68,2.02,5.25,5.25,5.26
2372.95,-0.46,-0.45,-5.80,-5.79,5.79,2.05,5.33,5.34,5.34
2396.68,-0.48,-0.47,-5.89,-5.89,5.90,2.08,5.43,5.43,5.41
2420.65,-0.50,-0.51,-5.99,-6.00,6.02,2.10,5.52,5.51,5.49
2444.86,-0.57,-0.56,-6.13,-6.12,6.13,2.11,5.57,5.57,5.56
2469.31,-0.63,-0.62,-6.26,-6.26,6.25,2.13,5.62,5.62,5.63
2494.00,-0.69,-0.68,-6.40,-6.39,6.36,2.13,5.67,5.68,5.72
2518.94,-0.72,-0.72,-6.49,-6.49,6.47,2.14,5.75,5.75,5.78
2544.13,-0.75,-0.74,-6.57,-6.58,6.58,2.14,5.83,5.83,5.83
2569.57,-0.77,-0.77,-6.65,-6.66,6.68,2.13,5.91,5.91,5.89
2595.27,-0.80,-0.80,-6.74,-6.75,6.78,2.12,5.98,5.97,5.95
2621.22,-0.85,-0.85,-6.86,-6.86,6.87,2.11,6.02,6.02,6.02
2647.43,-0.90,-0.90,-6.96,-6.96,6.96,2.10,6.06,6.06,6.07
2673.90,-0.95,-0.94,-7.05,-7.05,7.04,2.08,6.09,6.10,6.10
2700.64,-0.98,-0.98,-7.12,-7.12,7.12,2.05,6.14,6.14,6.14
2727.65,-1.00,-1.00,-7.19,-7.19,7.18,2.02,6.19,6.19,6.19
2754.93,-1.01,-1.01,-7.24,-7.25,7.24,1.99,6.23,6.23,6.23
2782.48,-1.02,-1.02,-7.29,-7.29,7.28,1.96,6.26,6.26,6.27
2810.30,-1.02,-1.01,-7.33,-7.32,7.30,1.92,6.29,6.29,6.31
2838.40,-1.01,-1.00,-7.33,-7.33,7.32,1.88,6.31,6.31,6.32
2866.79,-0.98,-0.98,-7.32,-7.32,7.32,1.83,6.34,6.34,6.34
2895.46,-0.96,-0.96,-7.32,-7.32,7.32,1.79,6.36,6.36,6.36
2924.41,-0.93,-0.93,-7.31,-7.31,7.32,1.74,6.39,6.39,6.38
2953.65,-0.92,-0.90,-7.31,-7.30,7.31,1.68,6.40,6.41,6.39
2983.19,-0.88,-0.89,-7.28,-7.30,7.31,1.63,6.44,6.43,6.41
3013.02,-0.87,-0.88,-7.29,-7.30,7.32,1.57,6.45,6.44,6.43
3043.15,-0.90,-0.88,-7.32,-7.31,7.32,1.51,6.42,6.44,6.43
3073.58,-0.89,-0.89,-7.32,-7.33,7.33,1.45,6.44,6.44,6.44
3104.32,-0.89,-0.89,-7.34,-7.34,7.33,1.38,6.44,6.44,6.45
3135.36,-0.89,-0.89,-7.35,-7.35,7.33,1.31,6.44,6.44,6.46
3166.72,-0.89,-0.88,-7.35,-7.34,7.33,1.25,6.44,6.45,6.46
3198.38,-0.88,-0.87,-7.32,-7.32,7.32,1.17,6.44,6.45,6.44
3230.37,-0.86,-0.86,-7.29,-7.29,7.31,1.10,6.45,6.44,6.43
3262.67,-0.86,-0.86,-7.27,-7.27,7.28,1.03,6.43,6.43,6.41
3295.30,-0.85,-0.85,-7.26,-7.25,7.25,0.95,6.41,6.41,6.41
3328.25,-0.84,-0.83,-7.23,-7.22,7.22,0.88,6.38,6.39,6.40
3361.53,-0.80,-0.80,-7.17,-7.18,7.18,0.80,6.38,6.38,6.38
3395.15,-0.77,-0.77,-7.12,-7.13,7.13,0.72,6.36,6.36,6.36
3429.10,-0.73,-0.73,-7.06,-7.06,7.06,0.64,6.34,6.33,6.33
3463.39,-0.70,-0.69,-7.00,-6.99,6.99,0.56,6.29,6.30,6.30
3498.03,-0.63,-0.63,-6.91,-6.91,6.90,0.48,6.27,6.26,6.28
3533.01,-0.56,-0.56,-6.82,-6.81,6.79,0.40,6.23,6.24,6.26
3568.34,-0.47,-0.46,-6.69,-6.69,6.68,0.31,6.21,6.22,6.23
3604.02,-0.36,-0.36,-6.54,-6.55,6.56,0.23,6.20,6.20,6.19
3640.06,-0.26,-0.26,-6.41,-6.41,6.43,0.15,6.18,6.18,6.15
3676.46,-0.16,-0.16,-6.27,-6.28,6.30,0.07,6.14,6.14,6.11
3713.22,-0.07,-0.07,-6.15,-6.15,6.16,-0.02,6.09,6.09,6.08
3750.36,0.02,0.03,-6.03,-6.02,6.01,-0.10,6.03,6.04,6.05
3787.86,0.13,0.13,-5.87,-5.88,5.86,-0.18,5.99,5.99,6.01
3825.74,0.24,0.25,-5.73,-5.72,5.71,-0.26,5.95,5.96,5.98
3864.00,0.38,0.38,-5.55,-5.55,5.55,-0.35,5.93,5.93,5.93
3902.64,0.52,0.52,-5.37,-5.37,5.39,-0.43,5.91,5.91,5.89
3941.66,0.66,0.66,-5.19,-5.20,5.22,-0.51,5.88,5.87,5.85
3981.08,0.78,0.78,-5.04,-5.04,5.04,-0.59,5.82,5.82,5.83
4020.89,0.90,0.91,-4.88,-4.87,4.86,-0.66,5.76,5.77,5.78
4061.10,1.03,1.04,-4.71,-4.70,4.68,-0.74,5.71,5.72,5.74
4101.71,1.19,1.19,-4.50,-4.50,4.50,-0.82,5.69,5.69,5.69
4142.73,1.34,1.33,-4.31,-4.32,4.32,-0.89,5.67,5.66,5.66
4184.15,1.47,1.47,-4.13,-4.14,4.15,-0.96,5.62,5.62,5.60
4226.00,1.59,1.61,-3.98,-3.96,3.97,-1.03,5.56,5.58,5.57
4268.26,1.73,1.74,-3.79,-3.79,3.80,-1.10,5.53,5.53,5.53
4310.94,1.88,1.86,-3.60,-3.63,3.62,-1.17,5.51,5.48,5.48
4354.05,1.96,1.97,-3.48,-3.47,3.46,-1.23,5.42,5.43,5.44
4397.59,2.07,2.08,-3.32,-3.32,3.30,-1.30,5.37,5.38,5.40
4441.56,2.18,2.19,-3.17,-3.17,3.14,-1.36,5.33,5.33,5.35
4485.98,2.30,2.29,-3.01,-3.01,3.00,-1.41,5.30,5.30,5.31
4530.84,2.39,2.40,-2.86,-2.87,2.87,-1.47,5.27,5.27,5.26
4576.15,2.46,2.47,-2.76,-2.74,2.77,-1.52,5.23,5.24,5.22
4621.91,2.53,2.50,-2.64,-2.67,2.69,-1.57,5.22,5.20,5.17
4668.13,2.50,2.52,-2.62,-2.61,2.64,-1.62,5.14,5.16,5.12
4714.81,2.47,2.49,-2.61,-2.58,2.62,-1.66,5.09,5.11,5.08
4761.96,2.46,2.44,-2.56,-2.60,2.62,-1.70,5.08,5.05,5.02
4809.58,2.35,2.34,-2.64,-2.64,2.63,-1.73,4.99,4.97,4.99
4857.67,2.22,2.23,-2.71,-2.71,2.66,-1.77,4.89,4.89,4.93
4906.25,2.08,2.12,-2.81,-2.77,2.71,-1.79,4.80,4.83,4.89
4955.31,2.04,2.03,-2.79,-2.80,2.78,-1.82,4.82,4.81,4.83
5004.87,1.97,1.96,-2.81,-2.83,2.86,-1.84,4.83,4.82,4.79
5054.91,1.88,1.88,-2.88,-2.87,2.95,-1.85,4.83,4.83,4.76
5105.46,1.76,1.76,-2.95,-2.96,3.03,-1.87,4.79,4.79,4.71
5156.52,1.61,1.60,-3.06,-3.08,3.10,-1.87,4.71,4.70,4.68
5208.08,1.43,1.42,-3.21,-3.22,3.16,-1.88,4.59,4.58,4.64
5260.16,1.24,1.28,-3.36,-3.32,3.22,-1.87,4.46,4.50,4.60
5312.77,1.19,1.21,-3.37,-3.35,3.27,-1.87,4.46,4.48,4.57
5365.89,1.19,1.20,-3.32,-3.32,3.31,-1.86,4.50,4.51,4.51
5419.55,1.23,1.20,-3.23,-3.27,3.34,-1.84,4.57,4.53,4.46
5473.75,1.15,1.15,-3.27,-3.27,3.35,-1.82,4.50,4.50,4.42
5528.49,1.07,1.08,-3.30,-3.29,3.34,-1.80,4.42,4.42,4.37
5583.77,0.98,1.00,-3.35,-3.33,3.33,-1.77,4.31,4.33,4.33
5639.61,0.95,0.96,-3.33,-3.33,3.30,-1.73,4.25,4.26,4.28
5696.00,0.95,0.96,-3.30,-3.29,3.26,-1.69,4.21,4.22,4.25
5752.96,0.98,1.00,-3.23,-3.22,3.20,-1.65,4.18,4.19,4.21
5810.49,1.04,1.05,-3.13,-3.12,3.10,-1.60,4.15,4.16,4.17
5868.60,1.12,1.14,-3.01,-2.99,2.97,-1.54,4.09,4.11,4.13
5927.28,1.23,1.26,-2.86,-2.83,2.79,-1.48,4.03,4.06,4.09
5986.56,1.39,1.41,-2.66,-2.63,2.59,-1.42,3.98,4.00,4.05
6046.42,1.56,1.58,-2.42,-2.40,2.37,-1.35,3.93,3.95,3.99
6106.89,1.74,1.76,-2.16,-2.14,2.14,-1.28,3.88,3.90,3.90
6167.96,1.92,1.94,-1.92,-1.90,1.90,-1.20,3.83,3.84,3.84
6229.64,2.09,2.09,-1.67,-1.66,1.68,-1.12,3.78,3.77,3.76
6291.93,2.23,2.21,-1.46,-1.47,1.49,-1.04,3.72,3.70,3.69
6354.85,2.34,2.28,-1.27,-1.31,1.34,-0.95,3.68,3.62,3.61
6418.40,2.39,2.31,-1.15,-1.21,1.24,-0.85,3.64,3.55,3.54
6482.58,2.41,2.26,-1.04,-1.16,1.20,-0.75,3.62,3.47,3.45
6547.41,2.39,2.15,-0.98,-1.18,1.22,-0.65,3.62,3.37,3.37
6612.88,2.28,1.97,-1.01,-1.26,1.30,-0.55,3.58,3.27,3.30
6679.01,2.12,1.71,-1.10,-1.41,1.43,-0.43,3.55,3.14,3.22
6745.80,1.93,1.39,-1.19,-1.61,1.60,-0.32,3.53,3.00,3.12
6813.26,1.68,1.04,-1.33,-1.83,1.81,-0.20,3.49,2.85,3.01
6881.39,1.45,0.67,-1.45,-2.06,2.03,-0.08,3.49,2.70,2.90
6950.21,1.23,0.28,-1.56,-2.31,2.28,0.04,3.51,2.55,2.80
7019.71,1.03,-0.12,-1.65,-2.56,2.53,0.17,3.56,2.40,2.68
7089.91,0.88,-0.52,-1.69,-2.80,2.78,0.30,3.66,2.26,2.57
7160.81,0.78,-0.93,-1.65,-3.05,3.04,0.43,3.83,2.11,2.44
7232.41,0.77,-1.35,-1.52,-3.30,3.32,0.57,4.09,1.97,2.29
7304.74,0.86,-1.78,-1.28,-3.57,3.60,0.71,4.46,1.82,2.15
7377.79,1.00,-2.23,-1.00,-3.86,3.89,0.85,4.90,1.66,2.00
7451.56,1.22,-2.70,-0.62,-4.17,4.20,0.99,5.42,1.49,1.84
7526.08,1.60,-3.19,-0.09,-4.50,4.51,1.14,6.11,1.31,1.69
7601.34,2.03,-3.69,0.49,-4.83,4.82,1.29,6.85,1.13,1.54
7677.35,2.52,-4.17,1.12,-5.15,5.12,1.45,7.64,0.95,1.40
7754.13,3.04,-4.63,1.79,-5.44,5.41,1.60,8.46,0.78,1.25
7831.67,3.48,-5.07,2.38,-5.71,5.69,1.76,9.17,0.62,1.10
7909.98,3.79,-5.48,2.85,-5.96,5.94,1.92,9.74,0.46,0.95
7989.08,3.68,-5.88,2.89,-6.18,6.17,2.08,9.86,0.30,0.79
8068.98,3.06,-6.26,2.45,-6.39,6.38,2.25,9.45,0.13,0.62
8149.67,2.10,-6.62,1.67,-6.57,6.57,2.41,8.68,-0.05,0.43
8231.16,0.71,-6.97,0.47,-6.75,6.74,2.58,7.46,-0.22,0.24
8313.47,-0.77,-7.30,-0.82,-6.90,6.90,2.75,6.14,-0.40,0.05
8396.61,-2.27,-7.63,-2.13,-7.05,7.05,2.93,4.78,-0.58,-0.14
8480.57,-3.77,-7.95,-3.44,-7.19,7.19,3.10,3.42,-0.76,-0.33
8565.38,-5.17,-8.26,-4.63,-7.32,7.32,3.28,2.15,-0.94,-0.54
8651.03,-6.50,-8.57,-5.75,-7.44,7.44,3.46,0.95,-1.12,-0.75
8737.54,-7.77,-8.87,-6.80,-7.56,7.56,3.64,-0.21,-1.31,-0.97
8824.92,-8.84,-9.17,-7.66,-7.68,7.68,3.82,-1.16,-1.50,-1.18
8913.17,-9.96,-9.48,-8.55,-7.80,7.79,4.00,-2.16,-1.68,-1.41
9002.30,-11.10,-9.78,-9.47,-7.92,7.92,4.19,-3.18,-1.87,-1.62
9092.32,-12.01,-10.09,-10.15,-8.04,8.05,4.37,-3.95,-2.04,-1.86
9183.25,-12.95,-10.40,-10.85,-8.15,8.20,4.56,-4.75,-2.20,-2.10
9275.08,-13.88,-10.73,-11.53,-8.29,8.35,4.75,-5.53,-2.38,-2.35
9367.83,-14.66,-11.07,-12.06,-8.45,8.49,4.94,-6.17,-2.58,-2.60
9461.51,-15.39,-11.41,-12.54,-8.60,8.59,5.12,-6.79,-2.82,-2.84
9556.12,-16.10,-11.77,-13.00,-8.76,8.67,5.31,-7.42,-3.09,-3.09
9651.68,-16.80,-12.08,-13.44,-8.88,8.73,5.50,-8.06,-3.34,-3.36
9748.20,-17.52,-12.30,-13.90,-8.91,8.77,5.69,-8.74,-3.53,-3.62
9845.68,-18.19,-12.40,-14.30,-8.82,8.80,5.88,-9.38,-3.60,-3.89
9944.14,-18.80,-12.51,-14.66,-8.73,8.82,6.07,-9.97,-3.68,-4.14
10043.58,-19.26,-12.64,-14.85,-8.67,8.84,6.26,-10.41,-3.80,-4.41
